id,name,category_id,category_name,product_type,selling_price,quantity_info,shelf_life_days,total_stock,description,is_active,created_at
a25c4651-6f80-4ff7-87e0-d06e48631268,Lengkuas segar ekonomis,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,15347,kg,14,86,Lengkuas segar ekonomis berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-18 10:57:17
d8d11af5-0bc1-41df-8ae1-02cbe6285184,Lengkuas segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,19632,kg,14,92,Lengkuas segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-07 10:57:17
27a883fa-7b58-4488-9b67-4b6f0978279d,Lengkuas segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,19057,kg,14,69,Lengkuas segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-08 10:57:17
03922202-9848-4071-b7c7-cc6f02216a07,Lengkuas segar ekonomis,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,17320,kg,14,76,Lengkuas segar ekonomis berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-16 10:57:17
b087ebde-acd7-4f5a-838b-f37aeeec96d2,Lengkuas segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,19427,kg,14,29,Lengkuas segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-05 10:57:17
cd9fd238-54bb-45f4-8f88-5ec048d581a2,Lengkuas segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,19337,kg,14,68,Lengkuas segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-12 10:57:17
e1175312-5c19-4d15-9082-5facd027b671,Lengkuas segar pilihan,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,20060,kg,14,30,Lengkuas segar pilihan berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-10 10:57:17
231b9cf8-bc1a-4eb7-bc94-6a643ff38209,Lengkuas segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,20263,kg,14,96,Lengkuas segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-11 10:57:17
4cc3e5bf-612d-4482-881e-b1685ff1c833,Kunyit segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,17874,kg,14,29,Kunyit segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-06 10:57:17
fad0c2e8-fde7-4677-b757-d5265a55e13d,Kunyit segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,18091,kg,14,89,Kunyit segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-20 10:57:17
4a74c099-0b1f-42c7-8f53-8c833a7ff9a2,Kunyit segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,17725,kg,14,64,Kunyit segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-03 10:57:17
e4dcfa11-a0c4-464f-869b-dca7aeecc88d,Kunyit segar ekonomis,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,16221,kg,14,89,Kunyit segar ekonomis berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-30 10:57:17
65a7a982-d436-4844-a29f-ec2a71aabb98,Kunyit segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,18859,kg,14,85,Kunyit segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-08 10:57:17
5b3f10e9-aa00-463e-a2e3-d9283d7fae7a,Kunyit segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,17719,kg,14,64,Kunyit segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-13 10:57:17
372ac655-1972-4080-b3f1-9dd67f087998,Kunyit segar super,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,22207,kg,14,76,Kunyit segar super berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-03 10:57:17
28f1e8f1-51a1-4fc6-a2c3-caa883537711,Kunyit segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,18808,kg,14,35,Kunyit segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-18 10:57:17
70849cb9-8637-4589-ad0b-e3c75b3bd3cf,Kunyit segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,18684,kg,14,30,Kunyit segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-20 10:57:17
c627e037-bca7-4243-a989-b3a38ed0284a,Kunyit segar pilihan,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,17725,kg,14,46,Kunyit segar pilihan berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-05 10:57:17
2bffd362-e9c7-4945-852f-b8feb59766e5,Kunyit segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,17803,kg,14,25,Kunyit segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-22 10:57:17
06b41d44-0a80-4a3b-ac2e-d5e0d5124462,Tomat merah,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,9545,kg,5,75,Tomat merah berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-29 10:57:17
6317fbcb-a218-4e73-a080-c7f7ef766907,Tomat hijau,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,8963,kg,5,99,Tomat hijau berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-29 10:57:17
ba5d95d0-6633-42a6-b99a-20cb45865154,Tomat merah,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,9719,kg,5,27,Tomat merah berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-15 10:57:17
64736bff-2e56-4149-9a90-d41d68c7edc4,Tomat hijau reguler,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,8347,kg,5,64,Tomat hijau reguler berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-06 10:57:17
4b51337e-7b74-4617-9cd2-17ebaaca7af9,Tomat merah,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,10464,kg,5,22,Tomat merah berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-21 10:57:17
1f0eab89-428a-4783-b745-103a1b30705d,Tomat hijau,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,8836,kg,5,74,Tomat hijau berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-17 10:57:17
d2b10a99-2061-4a4d-9a67-92b7f813c178,Tomat merah premium,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,13047,kg,5,78,Tomat merah premium berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-03 10:57:17
780e361f-f75b-422d-af6c-88d64989ba22,Tomat hijau,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,8758,kg,5,70,Tomat hijau berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-27 10:57:17
e9d46af8-499a-4167-9f2f-e2ac3045b78a,Tomat merah,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,10349,kg,5,62,Tomat merah berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-04 10:57:17
123e877e-d499-41d2-a53e-6bdb075d2171,Tomat hijau premium,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,10314,kg,5,46,Tomat hijau premium berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-20 10:57:17
8c3bd2bb-f558-49d3-a11b-fb7460569a22,Tomat merah,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,10084,kg,5,25,Tomat merah berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-25 10:57:17
bed4eede-a66b-405b-b4cd-a82ee4d15fc1,Daun Salam segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,499,iket,7,21,Daun Salam segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-19 10:57:17
a783d72b-f699-4a64-99c1-650001416c33,Daun Salam segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,498,iket,7,41,Daun Salam segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-14 10:57:17
9d179072-2424-4740-bb61-23e86cebc613,Daun Salam segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,513,iket,7,67,Daun Salam segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-10 10:57:17
aee9a9c3-3a60-46fb-9842-7554a2bd448f,Daun Salam segar super,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,550,iket,7,85,Daun Salam segar super berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-11 10:57:17
07100fe5-9bd4-4d7e-b381-7c7ba349253d,Daun Salam segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,494,iket,7,91,Daun Salam segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-04 10:57:17
24e00348-dc4e-4bef-a387-ea306e34ff29,Daun Salam segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,479,iket,7,53,Daun Salam segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-19 10:57:17
1e3caf5a-c2e7-42bb-be36-76c483cb9a69,Daun Salam segar ekonomis,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,416,iket,7,63,Daun Salam segar ekonomis berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-12 10:57:17
85b66e63-a5d9-4d08-b868-77b87db797fc,Daun Salam segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,519,iket,7,20,Daun Salam segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-18 10:57:17
f5441be0-50bc-4607-8e5a-10a56713765f,Daun Salam segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,522,iket,7,86,Daun Salam segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-07 10:57:17
c66da5f7-10c5-4dbd-91a7-c86ea3739ec5,Daun Salam segar reguler,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,515,iket,7,72,Daun Salam segar reguler berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-09 10:57:17
1e4ea4fd-b3db-492c-bcc7-0c77d327f994,Daun Salam segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,501,iket,7,68,Daun Salam segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-15 10:57:17
91b9950f-9f18-435d-afd7-33201455c5b5,Daun Jeruk segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,1902,pak,7,61,Daun Jeruk segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-16 10:57:17
db78638e-f491-45ec-b966-0dba94b1f8cd,Daun Jeruk segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,1954,pak,7,50,Daun Jeruk segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-20 10:57:17
9b5af59b-68f9-49f2-81ab-59950538ca0d,Daun Jeruk segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,1936,pak,7,84,Daun Jeruk segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-27 10:57:17
7d772795-b5ce-4584-993b-c89380e8dbe4,Daun Jeruk segar reguler,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,1959,pak,7,75,Daun Jeruk segar reguler berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-23 10:57:17
5bcda62c-eb8f-4933-b4db-b29292086c64,Daun Jeruk segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,1923,pak,7,79,Daun Jeruk segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-29 10:57:17
5904795a-d8bd-41f2-9d1b-7bd86bba80c0,Daun Jeruk segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,1934,pak,7,23,Daun Jeruk segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-26 10:57:17
23d88488-0dc1-459c-89b5-44e1c00df89c,Daun Jeruk segar premium,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,2311,pak,7,39,Daun Jeruk segar premium berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-07 10:57:17
775cda5f-0bd2-4ed6-b458-1c190761f5cd,Daun Jeruk segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,1971,pak,7,71,Daun Jeruk segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-11 10:57:17
7f11f50c-ffdc-477e-b18c-a8fc76e7a580,Daun Jeruk segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,1949,pak,7,85,Daun Jeruk segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-12 10:57:17
71752a5a-267e-49a4-bba4-589b3a5bb346,Daun Jeruk segar pilihan,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,2003,pak,7,48,Daun Jeruk segar pilihan berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-18 10:57:17
d44346fb-efdc-4edc-a180-f48d5478c9cf,Daun Jeruk segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,2053,pak,7,57,Daun Jeruk segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-15 10:57:17
f8d3fd60-85b8-4bdf-8646-4cd057791a91,Bawang Putih lokal,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,39484,kg,30,71,Bawang Putih lokal berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-24 10:57:17
2965720b-7bac-4723-9352-4eafdd52b755,Bawang Putih import,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,36083,kg,30,33,Bawang Putih import berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-25 10:57:17
c8a16818-65ff-4288-adfa-2aa6e6fbfc3a,Bawang Putih lokal,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,38524,kg,30,37,Bawang Putih lokal berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-02 10:57:17
5314f656-e35e-4fab-b153-df4439a1c43c,Bawang Putih import premium,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,41358,kg,30,45,Bawang Putih import premium berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-28 10:57:17
7b936d46-8cd7-47fd-b5c0-00532cc051ea,Bawang Putih lokal,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,38496,kg,30,30,Bawang Putih lokal berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-03 10:57:17
661ca729-bea0-4c07-9c0b-c59e97388116,Bawang Putih import,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,34313,kg,30,49,Bawang Putih import berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-07 10:57:17
95d9c3e3-e483-4f37-b008-78a0bd45c939,Bawang Putih lokal pilihan,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,38882,kg,30,79,Bawang Putih lokal pilihan berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-18 10:57:17
e7707b7c-c809-4b92-a969-be990c3d2641,Bawang Putih import,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,36521,kg,30,67,Bawang Putih import berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-22 10:57:17
f079fe90-305d-48f5-bca5-d3547381ea79,Bawang Putih lokal,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,39039,kg,30,45,Bawang Putih lokal berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-20 10:57:17
28d28db6-d0d8-49c0-821e-27332b6956a7,Bawang Putih import premium,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,42851,kg,30,31,Bawang Putih import premium berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-02 10:57:17
cab72056-4dd6-4b16-88ef-c0211c9e0be8,Bawang Putih lokal,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,40687,kg,30,35,Bawang Putih lokal berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-01 10:57:17
e0a76155-ee13-473c-b9f0-f5f8f91997b4,Cabe Kriting merah,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,73934,kg,7,84,Cabe Kriting merah berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-05 10:57:17
00106671-0f25-46ac-878d-ead24b10ac3d,Cabe Kriting hijau,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,65123,kg,7,98,Cabe Kriting hijau berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-07 10:57:17
40892332-7c6a-48db-95fb-da2bb3fa8875,Cabe Kriting merah,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,75567,kg,7,51,Cabe Kriting merah berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-27 10:57:17
a1a8516a-973a-4b9b-b748-2074a34d566a,Cabe Kriting hijau reguler,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,63350,kg,7,94,Cabe Kriting hijau reguler berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-18 10:57:17
ba9ee710-f43b-4978-a5ad-5181e470bf65,Cabe Kriting merah,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,74610,kg,7,68,Cabe Kriting merah berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-28 10:57:17
e7a4566b-5c19-472b-a8f5-0f42fc6d4c0c,Cabe Kriting hijau,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,64645,kg,7,75,Cabe Kriting hijau berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-12 10:57:17
1c946a48-7a50-45dd-8a88-ff768d16e1dd,Cabe Kriting merah ekonomis,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,62961,kg,7,64,Cabe Kriting merah ekonomis berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-03 10:57:17
54bd6a54-5e87-4386-b464-921267f5f6df,Cabe Kriting hijau,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,65445,kg,7,34,Cabe Kriting hijau berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-04 10:57:17
949066bb-caaa-49b1-ae8e-c58fc2ec8f12,Cabe Kriting merah,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,68619,kg,7,42,Cabe Kriting merah berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-14 10:57:17
2578715e-9fc6-4651-a066-e1b6d33933b4,Cabe Kriting hijau ekonomis,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,56253,kg,7,46,Cabe Kriting hijau ekonomis berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-22 10:57:17
d8d3eaab-700d-4c01-b34d-e6d8dac0a624,Cabe Kriting merah,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,73708,kg,7,63,Cabe Kriting merah berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-09 10:57:17
a670f709-4560-4c37-b5d1-c02a3bfa58ec,Cabe Rawit merah,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,81005,kg,7,63,Cabe Rawit merah berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-18 10:57:17
6cb5df83-b0fb-4979-8679-4d6c88b07e9f,Cabe Rawit hijau,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,72938,kg,7,70,Cabe Rawit hijau berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-03 10:57:17
2f0d1cc1-7212-485b-9b27-76de4fa8b88d,Cabe Rawit merah,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,82035,kg,7,22,Cabe Rawit merah berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-03 10:57:17
b722dab1-d2d8-4024-a8f0-1108350497b5,Cabe Rawit hijau ekonomis,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,62606,kg,7,53,Cabe Rawit hijau ekonomis berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-15 10:57:17
0e05eca7-38a5-4e75-b9f3-253ded9dba9e,Cabe Rawit merah,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,78632,kg,7,48,Cabe Rawit merah berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-15 10:57:17
c71c30ff-68ea-47b3-b341-93419d5fdf1b,Cabe Rawit hijau,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,78669,kg,7,72,Cabe Rawit hijau berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-14 10:57:17
1cbbbb58-10e8-45be-8659-bbd37e9df92b,Cabe Rawit merah super,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,89899,kg,7,54,Cabe Rawit merah super berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-21 10:57:17
1dbc546f-ac98-46e4-b72d-cfcf730ae85b,Cabe Rawit hijau,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,76143,kg,7,87,Cabe Rawit hijau berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-12 10:57:17
a13736e8-1727-44fa-a8b5-142b7d04c40e,Cabe Rawit merah,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,77379,kg,7,79,Cabe Rawit merah berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-11 10:57:17
3ec2e1b2-9d6d-4037-9e6f-08ed71894692,Cabe Rawit hijau super,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,79752,kg,7,27,Cabe Rawit hijau super berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-18 10:57:17
bcb1b79f-eb81-483c-9d11-5d1dbe2b5bc6,Cabe Rawit merah,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,78308,kg,7,60,Cabe Rawit merah berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-23 10:57:17
2af56cd5-0eb2-4451-8598-d2ed71cb1ea2,Suraung/Bawang Daun segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,15104,iket,5,67,Suraung/Bawang Daun segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-18 10:57:17
917a8a0f-6b26-446f-b161-9e1ea353b386,Suraung/Bawang Daun segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,14646,iket,5,76,Suraung/Bawang Daun segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-19 10:57:17
76326f93-5a01-4d82-a3ca-fe755bd0f442,Suraung/Bawang Daun segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,14979,iket,5,44,Suraung/Bawang Daun segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-19 10:57:17
3ab07c77-df42-4d8b-b5e8-14bb8aa42794,Suraung/Bawang Daun segar super,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,16813,iket,5,73,Suraung/Bawang Daun segar super berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-08 10:57:17
a526f1e8-fb35-4c7a-a071-1cdd9bcdaae8,Suraung/Bawang Daun segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,14612,iket,5,76,Suraung/Bawang Daun segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-29 10:57:17
d47be49b-f800-4f14-9bfc-f0f6f5e42ee5,Suraung/Bawang Daun segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,15677,iket,5,56,Suraung/Bawang Daun segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-22 10:57:17
5673ceb1-32ab-4709-bad7-b53ff16e50a3,Suraung/Bawang Daun segar pilihan,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,15124,iket,5,80,Suraung/Bawang Daun segar pilihan berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-04 10:57:17
18a29c12-8096-45db-9fee-a09dda127fe5,Suraung/Bawang Daun segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,14561,iket,5,96,Suraung/Bawang Daun segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-15 10:57:17
b51ceab0-6cdd-4fe6-a1a0-4ae3b981d24a,Suraung/Bawang Daun segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,14289,iket,5,54,Suraung/Bawang Daun segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-22 10:57:17
0bd3f4ef-653a-4cae-a122-b10763d320e1,Suraung/Bawang Daun segar reguler,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,15904,iket,5,24,Suraung/Bawang Daun segar reguler berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-23 10:57:17
bd28db57-0f3c-4ca2-8de6-921f6996135c,Suraung/Bawang Daun segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,14621,iket,5,35,Suraung/Bawang Daun segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-29 10:57:17
170c5bb3-6cd7-4748-8844-9bbdddf49e50,Sledri/Seledri segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,20741,kg,5,86,Sledri/Seledri segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-17 10:57:17
1e3067df-9d28-4aa8-90ab-fb5ee668ea84,Sledri/Seledri segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,20562,kg,5,57,Sledri/Seledri segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-04 10:57:17
568b347b-47b6-4af7-873c-613c04d85de0,Sledri/Seledri segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,20690,kg,5,67,Sledri/Seledri segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-04 10:57:17
1b52b70f-b6f9-4b82-89eb-80b7921ce5ea,Sledri/Seledri segar super,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,21772,kg,5,57,Sledri/Seledri segar super berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-05 10:57:17
c35c9b5c-f538-43f5-85f8-7ac815e2ad80,Sledri/Seledri segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,20277,kg,5,59,Sledri/Seledri segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-22 10:57:17
3f45cf52-eca9-4874-90db-5d4972452039,Sledri/Seledri segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,20502,kg,5,74,Sledri/Seledri segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-10-25 10:57:17
857a2d05-016f-4189-8ac6-de9c39d51705,Sledri/Seledri segar super,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,22354,kg,5,84,Sledri/Seledri segar super berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-21 10:57:17
74f539b6-a78f-450b-b1fb-53d13477586a,Sledri/Seledri segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,19608,kg,5,34,Sledri/Seledri segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-16 10:57:17
53eabc6f-11b2-4fc9-a729-b390f7fe95f7,Sledri/Seledri segar,660e8400-e29b-41d4-a716-446655440004,Bumbu & Rempah,online,20898,kg,5,38,Sledri/Seledri segar berkualitas tinggi untuk kebutuhan dapur Anda,True,2025-11-27 10:57:17
